Tỉnh Thành Phố,Mã TP,Quận Huyện,Mã QH,Phường Xã,Mã PX,Cấp,Tên Tiếng Anh
Quảng Ngãi,51,Tư Nghĩa,528,Nghĩa Thuận,21247,Xã,
Quảng Ngãi,51,Tư Nghĩa,528,Nghĩa Kỳ,21250,Xã,
Quảng Ngãi,51,Tư Nghĩa,528,Nghĩa Sơn,21259,Xã,
Quảng Ngãi,51,Tư Nghĩa,528,Nghĩa Thọ,21265,Xã,
Quảng Ngãi,51,Tư Nghĩa,528,Nghĩa Hòa,21268,Xã,
Quảng Ngãi,51,Tư Nghĩa,528,Nghĩa Điền,21271,Xã,
Quảng Ngãi,51,Tư Nghĩa,528,Nghĩa Thương,21274,Xã,
Quảng Ngãi,51,Tư Nghĩa,528,Nghĩa Trung,21277,Xã,
Quảng Ngãi,51,Tư Nghĩa,528,Nghĩa Hiệp,21280,Xã,
Quảng Ngãi,51,Tư Nghĩa,528,Nghĩa Phương,21283,Xã,
Quảng Ngãi,51,Tư Nghĩa,528,Nghĩa Mỹ,21286,Xã,
Quảng Ngãi,51,Sơn Hà,529,Di Lăng,21289,Thị trấn,
Quảng Ngãi,51,Sơn Hà,529,Sơn Hạ,21292,Xã,
Quảng Ngãi,51,Sơn Hà,529,Sơn Thành,21295,Xã,
Quảng Ngãi,51,Sơn Hà,529,Sơn Nham,21298,Xã,
Quảng Ngãi,51,Sơn Hà,529,Sơn Bao,21301,Xã,
Quảng Ngãi,51,Sơn Hà,529,Sơn Linh,21304,Xã,
Quảng Ngãi,51,Sơn Hà,529,Sơn Giang,21307,Xã,
Quảng Ngãi,51,Sơn Hà,529,Sơn Trung,21310,Xã,
Quảng Ngãi,51,Sơn Hà,529,Sơn Thượng,21313,Xã,
Quảng Ngãi,51,Sơn Hà,529,Sơn Cao,21316,Xã,
Quảng Ngãi,51,Sơn Hà,529,Sơn Hải,21319,Xã,
Quảng Ngãi,51,Sơn Hà,529,Sơn Thủy,21322,Xã,
Quảng Ngãi,51,Sơn Hà,529,Sơn Kỳ,21325,Xã,
Quảng Ngãi,51,Sơn Hà,529,Sơn Ba,21328,Xã,
Quảng Ngãi,51,Sơn Tây,530,Sơn Bua,21331,Xã,
Quảng Ngãi,51,Sơn Tây,530,Sơn Mùa,21334,Xã,
Quảng Ngãi,51,Sơn Tây,530,Sơn Liên,21335,Xã,
Quảng Ngãi,51,Sơn Tây,530,Sơn Tân,21337,Xã,
Quảng Ngãi,51,Sơn Tây,530,Sơn Màu,21338,Xã,
Quảng Ngãi,51,Sơn Tây,530,Sơn Dung,21340,Xã,
Quảng Ngãi,51,Sơn Tây,530,Sơn Long,21341,Xã,
Quảng Ngãi,51,Sơn Tây,530,Sơn Tinh,21343,Xã,
Quảng Ngãi,51,Sơn Tây,530,Sơn Lập,21346,Xã,
Quảng Ngãi,51,Minh Long,531,Long Sơn,21349,Xã,
Quảng Ngãi,51,Minh Long,531,Long Mai,21352,Xã,
Quảng Ngãi,51,Minh Long,531,Thanh An,21355,Xã,
Quảng Ngãi,51,Minh Long,531,Long Môn,21358,Xã,
Quảng Ngãi,51,Minh Long,531,Long Hiệp,21361,Xã,
Quảng Ngãi,51,Nghĩa Hành,532,Chợ Chùa,21364,Thị trấn,
Quảng Ngãi,51,Nghĩa Hành,532,Hành Thuận,21367,Xã,
Quảng Ngãi,51,Nghĩa Hành,532,Hành Dũng,21370,Xã,
Quảng Ngãi,51,Nghĩa Hành,532,Hành Trung,21373,Xã,
Quảng Ngãi,51,Nghĩa Hành,532,Hành Nhân,21376,Xã,
Quảng Ngãi,51,Nghĩa Hành,532,Hành Đức,21379,Xã,
Quảng Ngãi,51,Nghĩa Hành,532,Hành Minh,21382,Xã,
Quảng Ngãi,51,Nghĩa Hành,532,Hành Phước,21385,Xã,
Quảng Ngãi,51,Nghĩa Hành,532,Hành Thiện,21388,Xã,
Quảng Ngãi,51,Nghĩa Hành,532,Hành Thịnh,21391,Xã,
Quảng Ngãi,51,Nghĩa Hành,532,Hành Tín Tây,21394,Xã,
Quảng Ngãi,51,Nghĩa Hành,532,Hành Tín  Đông,21397,Xã,
Quảng Ngãi,51,Mộ Đức,533,Mộ Đức,21400,Thị trấn,
Quảng Ngãi,51,Mộ Đức,533,Đức Lợi,21403,Xã,
Quảng Ngãi,51,Mộ Đức,533,Đức Thắng,21406,Xã,
Quảng Ngãi,51,Mộ Đức,533,Đức Nhuận,21409,Xã,
Quảng Ngãi,51,Mộ Đức,533,Đức Chánh,21412,Xã,
Quảng Ngãi,51,Mộ Đức,533,Đức Hiệp,21415,Xã,
Quảng Ngãi,51,Mộ Đức,533,Đức Minh,21418,Xã,
Quảng Ngãi,51,Mộ Đức,533,Đức Thạnh,21421,Xã,
Quảng Ngãi,51,Mộ Đức,533,Đức Hòa,21424,Xã,
Quảng Ngãi,51,Mộ Đức,533,Đức Tân,21427,Xã,
Quảng Ngãi,51,Mộ Đức,533,Đức Phú,21430,Xã,
Quảng Ngãi,51,Mộ Đức,533,Đức Phong,21433,Xã,
Quảng Ngãi,51,Mộ Đức,533,Đức Lân,21436,Xã,
Quảng Ngãi,51,Đức Phổ,534,Đức Phổ,21439,Thị trấn,
Quảng Ngãi,51,Đức Phổ,534,Phổ An,21442,Xã,
Quảng Ngãi,51,Đức Phổ,534,Phổ Phong,21445,Xã,
Quảng Ngãi,51,Đức Phổ,534,Phổ Thuận,21448,Xã,
Quảng Ngãi,51,Đức Phổ,534,Phổ Văn,21451,Xã,
Quảng Ngãi,51,Đức Phổ,534,Phổ Quang,21454,Xã,
Quảng Ngãi,51,Đức Phổ,534,Phổ Nhơn,21457,Xã,
Quảng Ngãi,51,Đức Phổ,534,Phổ Ninh,21460,Xã,
Quảng Ngãi,51,Đức Phổ,534,Phổ Minh,21463,Xã,
Quảng Ngãi,51,Đức Phổ,534,Phổ Vinh,21466,Xã,
Quảng Ngãi,51,Đức Phổ,534,Phổ Hòa,21469,Xã,
Quảng Ngãi,51,Đức Phổ,534,Phổ Cường,21472,Xã,
Quảng Ngãi,51,Đức Phổ,534,Phổ Khánh,21475,Xã,
Quảng Ngãi,51,Đức Phổ,534,Phổ Thạnh,21478,Xã,
Quảng Ngãi,51,Đức Phổ,534,Phổ Châu,21481,Xã,
Quảng Ngãi,51,Ba Tơ,535,Ba Tơ,21484,Thị trấn,
Quảng Ngãi,51,Ba Tơ,535,Ba Điền,21487,Xã,
Quảng Ngãi,51,Ba Tơ,535,Ba Vinh,21490,Xã,
Quảng Ngãi,51,Ba Tơ,535,Ba Thành,21493,Xã,
Quảng Ngãi,51,Ba Tơ,535,Ba Động,21496,Xã,
Quảng Ngãi,51,Ba Tơ,535,Ba Dinh,21499,Xã,
Quảng Ngãi,51,Ba Tơ,535,Ba Giang,21500,Xã,
Quảng Ngãi,51,Ba Tơ,535,Ba Liên,21502,Xã,
Quảng Ngãi,51,Ba Tơ,535,Ba Ngạc,21505,Xã,
Quảng Ngãi,51,Ba Tơ,535,Ba Khâm,21508,Xã,
Quảng Ngãi,51,Ba Tơ,535,Ba Cung,21511,Xã,
Quảng Ngãi,51,Ba Tơ,535,Ba Chùa,21514,Xã,
Quảng Ngãi,51,Ba Tơ,535,Ba Tiêu,21517,Xã,
Quảng Ngãi,51,Ba Tơ,535,Ba Trang,21520,Xã,
Quảng Ngãi,51,Ba Tơ,535,Ba Tô,21523,Xã,
Quảng Ngãi,51,Ba Tơ,535,Ba Bích,21526,Xã,
Quảng Ngãi,51,Ba Tơ,535,Ba Vì,21529,Xã,
Quảng Ngãi,51,Ba Tơ,535,Ba Lế,21532,Xã,
Quảng Ngãi,51,Ba Tơ,535,Ba Nam,21535,Xã,
Quảng Ngãi,51,Ba Tơ,535,Ba Xa,21538,Xã,
Quảng Ngãi,51,Lý Sơn,536,An Vĩnh,21541,Xã,
Quảng Ngãi,51,Lý Sơn,536,An Hải,21544,Xã,
Quảng Ngãi,51,Lý Sơn,536,An Bình,21547,Xã,
Bình Định,52,Qui Nhơn,540,Nhơn Bình,21550,Phường,
Bình Định,52,Qui Nhơn,540,Nhơn Phú,21553,Phường,
Bình Định,52,Qui Nhơn,540,Đống Đa,21556,Phường,
Bình Định,52,Qui Nhơn,540,Trần Quang Diệu,21559,Phường,
Bình Định,52,Qui Nhơn,540,Hải Cảng,21562,Phường,
Bình Định,52,Qui Nhơn,540,Quang Trung,21565,Phường,
Bình Định,52,Qui Nhơn,540,Thị Nại,21568,Phường,
Bình Định,52,Qui Nhơn,540,Lê Hồng Phong,21571,Phường,
Bình Định,52,Qui Nhơn,540,Trần Hưng Đạo,21574,Phường,
Bình Định,52,Qui Nhơn,540,Ngô Mây,21577,Phường,
Bình Định,52,Qui Nhơn,540,Lý Thường Kiệt,21580,Phường,
Bình Định,52,Qui Nhơn,540,Lê Lợi,21583,Phường,
Bình Định,52,Qui Nhơn,540,Trần Phú,21586,Phường,
Bình Định,52,Qui Nhơn,540,Bùi Thị Xuân,21589,Phường,
Bình Định,52,Qui Nhơn,540,Nguyễn Văn Cừ,21592,Phường,
Bình Định,52,Qui Nhơn,540,Ghềnh Ráng,21595,Phường,
Bình Định,52,Qui Nhơn,540,Nhơn Lý,21598,Xã,
Bình Định,52,Qui Nhơn,540,Nhơn Hội,21601,Xã,
Bình Định,52,Qui Nhơn,540,Nhơn Hải,21604,Xã,
Bình Định,52,Qui Nhơn,540,Nhơn Châu,21607,Xã,
Bình Định,52,Qui Nhơn,540,Phước Mỹ,21991,Xã,
Bình Định,52,An Lão,542,An Lão,21609,Thị trấn,
Bình Định,52,An Lão,542,An Hưng,21610,Xã,
Bình Định,52,An Lão,542,An Trung,21613,Xã,
Bình Định,52,An Lão,542,An Dũng,21616,Xã,
Bình Định,52,An Lão,542,An Vinh,21619,Xã,
Bình Định,52,An Lão,542,An Toàn,21622,Xã,
Bình Định,52,An Lão,542,An Tân,21625,Xã,
Bình Định,52,An Lão,542,An Hòa,21628,Xã,
Bình Định,52,An Lão,542,An Quang,21631,Xã,
Bình Định,52,An Lão,542,An Nghĩa,21634,Xã,
Bình Định,52,Hoài Nhơn,543, Tam Quan,21637,Thị trấn,
Bình Định,52,Hoài Nhơn,543,Bồng Sơn,21640,Thị trấn,
Bình Định,52,Hoài Nhơn,543,Hoài Sơn,21643,Xã,
Bình Định,52,Hoài Nhơn,543,Hoài Châu Bắc,21646,Xã,
Bình Định,52,Hoài Nhơn,543,Hoài Châu,21649,Xã,
Bình Định,52,Hoài Nhơn,543,Hoài Phú,21652,Xã,
Bình Định,52,Hoài Nhơn,543,Tam Quan Bắc,21655,Xã,
Bình Định,52,Hoài Nhơn,543,Tam Quan Nam,21658,Xã,
Bình Định,52,Hoài Nhơn,543,Hoài Hảo,21661,Xã,
Bình Định,52,Hoài Nhơn,543,Hoài Thanh Tây,21664,Xã,
Bình Định,52,Hoài Nhơn,543,Hoài Thanh,21667,Xã,
Bình Định,52,Hoài Nhơn,543,Hoài Hương,21670,Xã,
Bình Định,52,Hoài Nhơn,543,Hoài Tân,21673,Xã,
Bình Định,52,Hoài Nhơn,543,Hoài Hải,21676,Xã,
Bình Định,52,Hoài Nhơn,543,Hoài Xuân,21679,Xã,
Bình Định,52,Hoài Nhơn,543,Hoài Mỹ,21682,Xã,
Bình Định,52,Hoài Nhơn,543,Hoài Đức,21685,Xã,
Bình Định,52,Hoài Ân,544,Tăng Bạt Hổ,21688,Thị trấn,
Bình Định,52,Hoài Ân,544,Ân Hảo Tây,21690,Xã,
Bình Định,52,Hoài Ân,544,Ân Hảo Đông,21691,Xã,
Bình Định,52,Hoài Ân,544,Ân Sơn,21694,Xã,
Bình Định,52,Hoài Ân,544,Ân Mỹ,21697,Xã,
Bình Định,52,Hoài Ân,544,Dak Mang,21700,Xã,
Bình Định,52,Hoài Ân,544,Ân Tín,21703,Xã,
Bình Định,52,Hoài Ân,544,Ân Thạnh,21706,Xã,
Bình Định,52,Hoài Ân,544,Ân Phong,21709,Xã,
Bình Định,52,Hoài Ân,544,Ân Đức,21712,Xã,
Bình Định,52,Hoài Ân,544,Ân Hữu,21715,Xã,
Bình Định,52,Hoài Ân,544,Bok Tới,21718,Xã,
Bình Định,52,Hoài Ân,544,Ân Tường Tây,21721,Xã,
Bình Định,52,Hoài Ân,544,Ân Tường Đông,21724,Xã,
Bình Định,52,Hoài Ân,544,Ân Nghĩa,21727,Xã,
Bình Định,52,Phù Mỹ,545,Phù Mỹ,21730,Thị trấn,
Bình Định,52,Phù Mỹ,545,Bình Dương,21733,Thị trấn,
Bình Định,52,Phù Mỹ,545,Mỹ Đức,21736,Xã,
Bình Định,52,Phù Mỹ,545,Mỹ Châu,21739,Xã,
Bình Định,52,Phù Mỹ,545,Mỹ Thắng,21742,Xã,
Bình Định,52,Phù Mỹ,545,Mỹ Lộc,21745,Xã,
Bình Định,52,Phù Mỹ,545,Mỹ Lợi,21748,Xã,
Bình Định,52,Phù Mỹ,545,Mỹ An,21751,Xã,
Bình Định,52,Phù Mỹ,545,Mỹ Phong,21754,Xã,
Bình Định,52,Phù Mỹ,545,Mỹ Trinh,21757,Xã,
Bình Định,52,Phù Mỹ,545,Mỹ Thọ,21760,Xã,
Bình Định,52,Phù Mỹ,545,Mỹ Hòa,21763,Xã,
Bình Định,52,Phù Mỹ,545,Mỹ Thành,21766,Xã,
Bình Định,52,Phù Mỹ,545,Mỹ Chánh,21769,Xã,
Bình Định,52,Phù Mỹ,545,Mỹ Quang,21772,Xã,
Bình Định,52,Phù Mỹ,545,Mỹ Hiệp,21775,Xã,
Bình Định,52,Phù Mỹ,545,Mỹ Tài,21778,Xã,
Bình Định,52,Phù Mỹ,545,Mỹ Cát,21781,Xã,
Bình Định,52,Phù Mỹ,545,Mỹ Chánh Tây,21784,Xã,
Bình Định,52,Vĩnh Thạnh,546,Vĩnh Thạnh,21786,Thị trấn,Vinh Thanh commune
Bình Định,52,Vĩnh Thạnh,546,Vĩnh Sơn,21787,Xã,
Bình Định,52,Vĩnh Thạnh,546,Vĩnh Kim,21790,Xã,
Bình Định,52,Vĩnh Thạnh,546,Vĩnh Hiệp,21796,Xã,
Bình Định,52,Vĩnh Thạnh,546,Vĩnh Hảo,21799,Xã,
Bình Định,52,Vĩnh Thạnh,546,Vĩnh Hòa,21801,Xã,Vinh Hoa commune
Bình Định,52,Vĩnh Thạnh,546,Vĩnh Thịnh,21802,Xã,
Bình Định,52,Vĩnh Thạnh,546,Vĩnh Thuận,21804,Xã,Vinh Thuan commune
Bình Định,52,Vĩnh Thạnh,546,Vĩnh Quang,21805,Xã,
Bình Định,52,Tây Sơn,547,Phú Phong,21808,Thị trấn,
Bình Định,52,Tây Sơn,547,Bình Tân,21811,Xã,
Bình Định,52,Tây Sơn,547,Tây Thuận,21814,Xã,
Bình Định,52,Tây Sơn,547,Bình Thuận,21817,Xã,
Bình Định,52,Tây Sơn,547,Tây Giang,21820,Xã,
Bình Định,52,Tây Sơn,547,Bình Thành,21823,Xã,
Bình Định,52,Tây Sơn,547,Tây An,21826,Xã,
Bình Định,52,Tây Sơn,547,Bình Hòa,21829,Xã,
Bình Định,52,Tây Sơn,547,Tây Bình,21832,Xã,
Bình Định,52,Tây Sơn,547,Bình Tường,21835,Xã,
Bình Định,52,Tây Sơn,547,Tây Vinh,21838,Xã,
Bình Định,52,Tây Sơn,547,Vĩnh An,21841,Xã,
Bình Định,52,Tây Sơn,547,Tây Xuân,21844,Xã,
Bình Định,52,Tây Sơn,547,Bình Nghi,21847,Xã,
Bình Định,52,Tây Sơn,547,Tây Phú,21850,Xã,
Bình Định,52,Phù Cát,548,Ngô Mây,21853,Thị trấn,
Bình Định,52,Phù Cát,548,Cát Sơn,21856,Xã,
Bình Định,52,Phù Cát,548,Cát Minh,21859,Xã,
Bình Định,52,Phù Cát,548,Cát Khánh,21862,Xã,
Bình Định,52,Phù Cát,548,Cát Tài,21865,Xã,
Bình Định,52,Phù Cát,548,Cát Lâm,21868,Xã,
Bình Định,52,Phù Cát,548,Cát Hanh,21871,Xã,
Bình Định,52,Phù Cát,548,Cát Thành,21874,Xã,
Bình Định,52,Phù Cát,548,Cát Trinh,21877,Xã,
Bình Định,52,Phù Cát,548,Cát Hải,21880,Xã,
Bình Định,52,Phù Cát,548,Cát Hiệp,21883,Xã,
Bình Định,52,Phù Cát,548,Cát Nhơn,21886,Xã,
Bình Định,52,Phù Cát,548,Cát Hưng,21889,Xã,
Bình Định,52,Phù Cát,548,Cát Tường,21892,Xã,
Bình Định,52,Phù Cát,548,Cát Tân,21895,Xã,
Bình Định,52,Phù Cát,548,Cát Tiến,21898,Xã,
Bình Định,52,Phù Cát,548,Cát Thắng,21901,Xã,
Bình Định,52,Phù Cát,548,Cát Chánh,21904,Xã,
Bình Định,52,An Nhơn,549,Bình Định,21907,Phường,
Bình Định,52,An Nhơn,549,Đập Đá,21910,Phường,
Bình Định,52,An Nhơn,549,Nhơn Mỹ,21913,Xã,
Bình Định,52,An Nhơn,549,Nhơn Thành,21916,Phường,
Bình Định,52,An Nhơn,549,Nhơn Hạnh,21919,Xã,
Bình Định,52,An Nhơn,549,Nhơn Hậu,21922,Xã,
Bình Định,52,An Nhơn,549,Nhơn Phong,21925,Xã,
Bình Định,52,An Nhơn,549,Nhơn An,21928,Xã,
Bình Định,52,An Nhơn,549,Nhơn Phúc,21931,Xã,
Bình Định,52,An Nhơn,549,Nhơn Hưng,21934,Phường,
Bình Định,52,An Nhơn,549,Nhơn Khánh,21937,Xã,
Bình Định,52,An Nhơn,549,Nhơn Lộc,21940,Xã,
Bình Định,52,An Nhơn,549,Nhơn Hoà,21943,Phường,
Bình Định,52,An Nhơn,549,Nhơn Tân,21946,Xã,
Bình Định,52,An Nhơn,549,Nhơn Thọ,21949,Xã,
Bình Định,52,Tuy Phước,550,Tuy Phước,21952,Thị trấn,
Bình Định,52,Tuy Phước,550,Diêu Trì,21955,Thị trấn,
Bình Định,52,Tuy Phước,550,Phước Thắng,21958,Xã,
Bình Định,52,Tuy Phước,550,Phước Hưng,21961,Xã,
Bình Định,52,Tuy Phước,550,Phước Quang,21964,Xã,
Bình Định,52,Tuy Phước,550,Phước Hòa,21967,Xã,
Bình Định,52,Tuy Phước,550,Phước Sơn,21970,Xã,
Bình Định,52,Tuy Phước,550,Phước Hiệp,21973,Xã,
Bình Định,52,Tuy Phước,550,Phước Lộc,21976,Xã,
Bình Định,52,Tuy Phước,550,Phước Nghĩa,21979,Xã,
Bình Định,52,Tuy Phước,550,Phước Thuận,21982,Xã,
Bình Định,52,Tuy Phước,550,Phước An,21985,Xã,
Bình Định,52,Tuy Phước,550,Phước Thành,21988,Xã,
Bình Định,52,Vân Canh,551,Vân Canh,21994,Thị trấn,
Bình Định,52,Vân Canh,551,Canh Liên,21997,Xã,
Bình Định,52,Vân Canh,551,Canh Hiệp,22000,Xã,
Bình Định,52,Vân Canh,551,Canh Vinh,22003,Xã,
Bình Định,52,Vân Canh,551,Canh Hiển,22006,Xã,
Bình Định,52,Vân Canh,551,Canh Thuận,22009,Xã,
Bình Định,52,Vân Canh,551,Canh Hòa,22012,Xã,
Phú Yên,54,Tuy Hoà,555,1,22015,Phường,
Phú Yên,54,Tuy Hoà,555,8,22018,Phường,
Phú Yên,54,Tuy Hoà,555,2,22021,Phường,
Phú Yên,54,Tuy Hoà,555,9,22024,Phường,
Phú Yên,54,Tuy Hoà,555,3,22027,Phường,
Phú Yên,54,Tuy Hoà,555,4,22030,Phường,
Phú Yên,54,Tuy Hoà,555,5,22033,Phường,
Phú Yên,54,Tuy Hoà,555,7,22036,Phường,
Phú Yên,54,Tuy Hoà,555,6,22039,Phường,
Phú Yên,54,Tuy Hoà,555,Phú Thạnh,22040,Phường,
Phú Yên,54,Tuy Hoà,555,Phú Đông,22041,Phường,
Phú Yên,54,Tuy Hoà,555,Hòa Kiến,22042,Xã,
Phú Yên,54,Tuy Hoà,555,Bình Kiến,22045,Xã,
Phú Yên,54,Tuy Hoà,555,Bình Ngọc,22048,Xã,
Phú Yên,54,Tuy Hoà,555,An Phú,22162,Xã,
Phú Yên,54,Tuy Hoà,555,Phú Lâm,22240,Phường,
Phú Yên,54,Sông Cầu,557,Xuân Phú,22051,Phường,
Phú Yên,54,Sông Cầu,557,Xuân Lâm,22052,Xã,Xuan Lam commune
Phú Yên,54,Sông Cầu,557,Xuân Thành,22053,Phường,
Phú Yên,54,Sông Cầu,557,Xuân Hải,22054,Xã,
Phú Yên,54,Sông Cầu,557,Xuân Lộc,22057,Xã,
Phú Yên,54,Sông Cầu,557,Xuân Bình,22060,Xã,
Phú Yên,54,Sông Cầu,557,Xuân Hòa,22063,Xã,
Phú Yên,54,Sông Cầu,557,Xuân Cảnh,22066,Xã,
Phú Yên,54,Sông Cầu,557,Xuân Thịnh,22069,Xã,
Phú Yên,54,Sông Cầu,557,Xuân Phương,22072,Xã,
Phú Yên,54,Sông Cầu,557,Xuân Yên,22073,Phường,
Phú Yên,54,Sông Cầu,557,Xuân Thọ 1,22075,Xã,
Phú Yên,54,Sông Cầu,557,Xuân Đài,22076,Phường,
Phú Yên,54,Sông Cầu,557,Xuân Thọ 2,22078,Xã,
Phú Yên,54,Đồng Xuân,558,La Hai,22081,Thị trấn,
Phú Yên,54,Đồng Xuân,558,Đa Lộc,22084,Xã,
Phú Yên,54,Đồng Xuân,558,Phú Mỡ,22087,Xã,
Phú Yên,54,Đồng Xuân,558,Xuân Lãnh,22090,Xã,
Phú Yên,54,Đồng Xuân,558,Xuân Long,22093,Xã,
Phú Yên,54,Đồng Xuân,558,Xuân Quang 1,22096,Xã,
Phú Yên,54,Đồng Xuân,558,Xuân Sơn Bắc,22099,Xã,
Phú Yên,54,Đồng Xuân,558,Xuân Quang 2,22102,Xã,
Phú Yên,54,Đồng Xuân,558,Xuân Sơn Nam,22105,Xã,
Phú Yên,54,Đồng Xuân,558,Xuân Quang 3,22108,Xã,
Phú Yên,54,Đồng Xuân,558,Xuân Phước,22111,Xã,
Phú Yên,54,Tuy An,559,Chí Thạnh,22114,Thị trấn,
Phú Yên,54,Tuy An,559,An Dân,22117,Xã,
Phú Yên,54,Tuy An,559,An Ninh Tây,22120,Xã,
Phú Yên,54,Tuy An,559,An Ninh Đông,22123,Xã,
Phú Yên,54,Tuy An,559,An Thạch,22126,Xã,
Phú Yên,54,Tuy An,559,An Định,22129,Xã,
Phú Yên,54,Tuy An,559,An Nghiệp,22132,Xã,
Phú Yên,54,Tuy An,559,An Hải,22135,Xã,
Phú Yên,54,Tuy An,559,An Cư,22138,Xã,
Phú Yên,54,Tuy An,559,An Xuân,22141,Xã,
Phú Yên,54,Tuy An,559,An Lĩnh,22144,Xã,
Phú Yên,54,Tuy An,559,An Hòa,22147,Xã,
Phú Yên,54,Tuy An,559,An Hiệp,22150,Xã,
Phú Yên,54,Tuy An,559,An Mỹ,22153,Xã,
Phú Yên,54,Tuy An,559,An Chấn,22156,Xã,
Phú Yên,54,Tuy An,559,An Thọ,22159,Xã,
Phú Yên,54,Sơn Hòa,560,Củng Sơn,22165,Thị trấn,
Phú Yên,54,Sơn Hòa,560,Phước Tân,22168,Xã,
Phú Yên,54,Sơn Hòa,560,Sơn Hội,22171,Xã,
Phú Yên,54,Sơn Hòa,560,Sơn Định,22174,Xã,
Phú Yên,54,Sơn Hòa,560,Sơn Long,22177,Xã,
Phú Yên,54,Sơn Hòa,560,Cà Lúi,22180,Xã,
Phú Yên,54,Sơn Hòa,560,Sơn Phước,22183,Xã,
Phú Yên,54,Sơn Hòa,560,Sơn Xuân,22186,Xã,
Phú Yên,54,Sơn Hòa,560,Sơn Nguyên,22189,Xã,
Phú Yên,54,Sơn Hòa,560,Eachà Rang,22192,Xã,
Phú Yên,54,Sơn Hòa,560,Krông Pa,22195,Xã,
Phú Yên,54,Sơn Hòa,560,Suối Bạc,22198,Xã,
Phú Yên,54,Sơn Hòa,560,Sơn Hà,22201,Xã,
Phú Yên,54,Sơn Hòa,560,Suối Trai,22204,Xã,
Phú Yên,54,Sông Hinh,561,Hai Riêng,22207,Thị trấn,
Phú Yên,54,Sông Hinh,561,Ea Lâm,22210,Xã,
Phú Yên,54,Sông Hinh,561,Đức Bình Tây,22213,Xã,
Phú Yên,54,Sông Hinh,561,Ea Bá,22216,Xã,
Phú Yên,54,Sông Hinh,561,Sơn Giang,22219,Xã,
Phú Yên,54,Sông Hinh,561,Đức Bình Đông,22222,Xã,
Phú Yên,54,Sông Hinh,561,EaBar,22225,Xã,
Phú Yên,54,Sông Hinh,561,EaBia,22228,Xã,
Phú Yên,54,Sông Hinh,561,EaTrol,22231,Xã,
Phú Yên,54,Sông Hinh,561,Sông Hinh,22234,Xã,
Phú Yên,54,Sông Hinh,561,Ealy,22237,Xã,
Phú Yên,54,Tây Hoà,562,Sơn Thành Tây,22249,Xã,Son Thanh Tay
Phú Yên,54,Tây Hoà,562,Sơn Thành Đông,22250,Xã,Son Thanh Dong commune
Phú Yên,54,Tây Hoà,562,Hòa Bình 1,22252,Xã,
Phú Yên,54,Tây Hoà,562,Phú Thứ,22255,Thị trấn,
Phú Yên,54,Tây Hoà,562,Hòa Phong,22264,Xã,
Phú Yên,54,Tây Hoà,562,Hòa Phú,22270,Xã,
Phú Yên,54,Tây Hoà,562,Hòa Tân Tây,22273,Xã,
Phú Yên,54,Tây Hoà,562,Hòa Đồng,22276,Xã,
Phú Yên,54,Tây Hoà,562,Hòa Mỹ Đông,22285,Xã,
Phú Yên,54,Tây Hoà,562,Hòa Mỹ Tây,22288,Xã,
Phú Yên,54,Tây Hoà,562,Hòa Thịnh,22294,Xã,
Phú Yên,54,Phú Hoà,563,Hòa Quang Bắc,22303,Xã,
Phú Yên,54,Phú Hoà,563,Hòa Quang Nam,22306,Xã,
Phú Yên,54,Phú Hoà,563,Hòa Hội,22309,Xã,
Phú Yên,54,Phú Hoà,563,Hòa Trị,22312,Xã,
Phú Yên,54,Phú Hoà,563,Hòa An,22315,Xã,
Phú Yên,54,Phú Hoà,563,Hòa Định Đông,22318,Xã,
Phú Yên,54,Phú Hoà,563,Phú Hoà,22319,Thị trấn,
Phú Yên,54,Phú Hoà,563,Hòa Định Tây,22321,Xã,
Phú Yên,54,Phú Hoà,563,Hòa Thắng,22324,Xã,
Phú Yên,54,Đông Hòa,564,Hòa Thành,22243,Xã,
Phú Yên,54,Đông Hòa,564,Hòa Hiệp Bắc,22246,Xã,
Phú Yên,54,Đông Hòa,564,Hoà Vinh,22258,Thị trấn,
Phú Yên,54,Đông Hòa,564,Hoà Hiệp Trung,22261,Thị trấn,
Phú Yên,54,Đông Hòa,564,Hòa Tân Đông,22267,Xã,
Phú Yên,54,Đông Hòa,564,Hòa Xuân Tây,22279,Xã,
Phú Yên,54,Đông Hòa,564,Hòa Hiệp Nam,22282,Xã,
Phú Yên,54,Đông Hòa,564,Hòa Xuân Đông,22291,Xã,
Phú Yên,54,Đông Hòa,564,Hòa Tâm,22297,Xã,
Phú Yên,54,Đông Hòa,564,Hòa Xuân Nam,22300,Xã,
Khánh Hòa,56,Nha Trang,568,Vĩnh Hòa,22327,Phường,
Khánh Hòa,56,Nha Trang,568,Vĩnh Hải,22330,Phường,
Khánh Hòa,56,Nha Trang,568,Vĩnh Phước,22333,Phường,
Khánh Hòa,56,Nha Trang,568,Ngọc Hiệp,22336,Phường,
Khánh Hòa,56,Nha Trang,568,Vĩnh Thọ,22339,Phường,
Khánh Hòa,56,Nha Trang,568,Xương Huân,22342,Phường,
Khánh Hòa,56,Nha Trang,568,Vạn Thắng,22345,Phường,
Khánh Hòa,56,Nha Trang,568,Vạn Thạnh,22348,Phường,
Khánh Hòa,56,Nha Trang,568,Phương Sài,22351,Phường,
Khánh Hòa,56,Nha Trang,568,Phương Sơn,22354,Phường,
